Id,PersonId,AccountId,StartDate,EndDate,PledgeFrequency,TotalAmount
674,10882,2,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
1109,10891,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Monthly,7200
1174,10907,13,4/5/2017 12:00:00 AM,4/5/2017 12:00:00 AM,OneTime,3
756,10907,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,Monthly,5000
101,10908,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,9000
1148,10917,127,6/1/2016 12:00:00 AM,5/31/2019 12:00:00 AM,Yearly,3000
675,10935,92,8/30/2012 12:00:00 AM,8/30/2012 12:00:00 AM,OneTime,1
906,10939,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,12300
102,11047,81,4/30/2006 12:00:00 AM,4/30/2006 12:00:00 AM,OneTime,25
676,11074,2,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
677,11107,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
86,11199,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,1200
87,11199,92,6/1/2010 12:00:00 AM,6/1/2015 12:00:00 AM,Monthly,3000
31,11207,81,5/7/2006 12:00:00 AM,5/7/2011 12:00:00 AM,Monthly,3000
678,11229,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,1500
103,11248,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
104,11263,81,12/5/2007 12:00:00 AM,11/28/2012 12:00:00 AM,Weekly,6500
105,11279,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,5200
912,11302,118,11/15/2015 12:00:00 AM,11/15/2016 12:00:00 AM,Monthly,1200
679,11327,88,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,300000
680,11359,92,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
770,11363,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,OneTime,5000
1063,11379,86,4/6/2016 12:00:00 AM,4/6/2017 12:00:00 AM,TwiceAMonth,6000
760,11407,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,18000
681,11425,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
682,11434,92,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
1049,19829,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,50000
106,11480,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,8100
683,11516,2,5/10/2010 12:00:00 AM,5/10/2015 12:00:00 AM,Monthly,600
107,11533,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,2600
108,11533,90,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,27700
684,11541,2,5/5/2010 12:00:00 AM,5/5/2010 12:00:00 AM,OneTime,1
1059,11541,127,4/3/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,60000
110,11562,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,10500
109,11562,81,6/1/2006 12:00:00 AM,6/1/2011 12:00:00 AM,Monthly,7500
685,11612,89,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
1039,11612,127,5/1/2016 12:00:00 AM,4/30/2019 12:00:00 AM,OneTime,5000
686,11614,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
111,11620,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,3000
810,11621,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Weekly,15600
687,11635,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
32,11641,81,4/30/2006 12:00:00 AM,4/30/2006 12:00:00 AM,OneTime,25
112,11657,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,600
113,11691,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,2600
114,11691,92,5/1/2010 12:00:00 AM,4/25/2015 12:00:00 AM,Weekly,2600
688,11708,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
1161,11708,91,8/23/2016 12:00:00 AM,12/23/2016 12:00:00 AM,Monthly,400
115,11763,92,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,650
116,11780,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Yearly,2500
689,11807,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
1060,11818,127,4/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,1560
690,11884,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
691,11900,81,5/7/2006 12:00:00 AM,5/7/2011 12:00:00 AM,Monthly,3000
692,11937,92,5/9/2010 12:00:00 AM,5/9/2015 12:00:00 AM,Monthly,660
117,11949,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Yearly,1000
1052,11955,127,5/8/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Monthly,3600
1122,12013,127,5/7/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Weekly,780
693,12046,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
694,12056,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
118,12057,81,1/1/2008 12:00:00 AM,12/25/2012 12:00:00 AM,Weekly,6500
695,12080,92,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
696,12089,2,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
697,12127,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
698,12154,92,8/30/2012 12:00:00 AM,8/30/2012 12:00:00 AM,OneTime,1
699,12159,90,5/16/2010 12:00:00 AM,5/10/2015 12:00:00 AM,Weekly,5220
700,12166,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,2600
701,12166,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
771,12195,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,6000
119,12202,81,11/11/2007 12:00:00 AM,11/11/2012 12:00:00 AM,Monthly,3000
120,12202,92,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,1500
930,12228,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,BiWeekly,1300
121,19997,2,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
122,19997,81,12/1/2007 12:00:00 AM,12/1/2012 12:00:00 AM,Monthly,1500
704,12331,88,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
816,12340,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,27600
1164,12347,91,10/14/2016 12:00:00 AM,10/14/2017 12:00:00 AM,Monthly,1200
705,12348,81,2/1/2006 12:00:00 AM,2/1/2011 12:00:00 AM,Yearly,7500
706,12353,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
707,12383,92,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
708,12396,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
123,12398,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
709,12399,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
1050,12429,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,15000
125,12435,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,6000
124,12435,81,5/7/2006 12:00:00 AM,5/7/2011 12:00:00 AM,Monthly,1800
762,12435,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,12000
710,12445,92,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
751,12446,90,5/5/2010 12:00:00 AM,5/5/2010 12:00:00 AM,OneTime,1
712,12466,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
713,12467,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
126,12590,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,300
714,12592,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
1155,12601,127,5/8/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Monthly,8100
715,12656,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
716,12683,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
717,12688,2,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
1041,12704,127,5/1/2016 12:00:00 AM,4/30/2019 12:00:00 AM,Monthly,720
1120,12767,127,5/1/2016 12:00:00 AM,4/21/2019 12:00:00 AM,Monthly,720
718,12800,92,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
127,12828,81,12/1/2006 12:00:00 AM,12/1/2011 12:00:00 AM,Monthly,3000
128,12828,92,5/30/2010 12:00:00 AM,5/30/2015 12:00:00 AM,Monthly,3200
719,12837,88,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
917,12837,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,OneTime,1000
1175,12088,118,11/15/2015 12:00:00 AM,12/31/2017 12:00:00 AM,OneTime,1000
720,12839,2,5/5/2010 12:00:00 AM,5/5/2010 12:00:00 AM,OneTime,1
129,12856,81,11/18/2007 12:00:00 AM,11/11/2012 12:00:00 AM,Weekly,2600
1068,12870,127,5/1/2016 12:00:00 AM,4/21/2019 12:00:00 AM,Monthly,9000
130,12886,81,7/8/2006 12:00:00 AM,7/2/2011 12:00:00 AM,Weekly,3499.6
721,12892,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
722,12957,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
1035,12985,127,5/1/2016 12:00:00 AM,4/30/2019 12:00:00 AM,OneTime,12000
1112,12991,127,2/5/2017 12:00:00 AM,1/26/2020 12:00:00 AM,Weekly,7800
723,13009,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
724,13033,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
1051,13074,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,7500
768,13078,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Yearly,500000
1152,13085,127,5/15/2016 12:00:00 AM,5/5/2019 12:00:00 AM,Weekly,3900
805,13123,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Weekly,7800
763,13197,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,30000
725,13198,92,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
726,13199,2,5/1/2010 12:00:00 AM,5/1/2010 12:00:00 AM,OneTime,1
727,13215,81,5/14/2006 12:00:00 AM,5/14/2011 12:00:00 AM,Monthly,2400
901,13229,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,400
959,13243,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Yearly,2500
842,13254,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,3000
1150,13291,127,5/8/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Weekly,6240
131,13308,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
1079,13342,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Monthly,1800
729,13353,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
730,13374,88,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
731,13398,92,8/30/2012 12:00:00 AM,8/30/2012 12:00:00 AM,OneTime,1
732,13411,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
733,13421,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
875,13456,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,1200
870,13457,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,3000
734,13485,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
970,13487,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,OneTime,125000
6,13518,81,6/1/2006 12:00:00 AM,6/1/2011 12:00:00 AM,Monthly,3000
1011,13533,118,11/1/2015 12:00:00 AM,12/31/2020 12:00:00 AM,OneTime,75000
735,13569,2,1/12/2012 12:00:00 AM,1/12/2012 12:00:00 AM,OneTime,1
752,13587,92,6/1/2010 12:00:00 AM,6/1/2015 12:00:00 AM,Monthly,1200
132,13602,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,9000
893,13602,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,6000
133,13618,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,6200.01
737,13711,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
146,13881,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,4800
147,13881,88,5/1/2010 12:00:00 AM,11/1/2013 12:00:00 AM,Monthly,3360
35,13882,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,3600
34,13882,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,3600
738,13897,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
618,14093,2,6/1/2010 12:00:00 AM,6/1/2010 12:00:00 AM,OneTime,2000
134,14145,81,4/28/2006 12:00:00 AM,4/28/2011 12:00:00 AM,Monthly,9000
135,14173,81,5/7/2006 12:00:00 AM,5/7/2011 12:00:00 AM,Monthly,3000
136,14173,88,5/10/2010 12:00:00 AM,5/10/2015 12:00:00 AM,Monthly,4500
857,14173,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,6000
137,14184,2,5/16/2010 12:00:00 AM,5/10/2015 12:00:00 AM,Weekly,2600
918,14194,118,2/1/2016 12:00:00 AM,2/5/2017 12:00:00 AM,OneTime,2028
1134,14208,127,6/5/2016 12:00:00 AM,5/31/2019 12:00:00 AM,Monthly,2340
879,14289,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,3600
138,14320,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,10500
833,14366,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,3000
140,14394,81,6/3/2006 12:00:00 AM,6/3/2011 12:00:00 AM,Monthly,5400
139,14394,90,5/8/2010 12:00:00 AM,5/8/2010 12:00:00 AM,OneTime,2000
739,14442,89,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
977,14512,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,OneTime,1000
982,14525,118,11/15/2015 12:00:00 AM,10/31/2018 12:00:00 AM,Yearly,1560
940,14544,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,OneTime,2000
803,14610,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Weekly,6500
38,14660,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,3000
39,14660,92,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,5050.2
865,14685,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,3000
740,14687,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
141,14688,81,12/31/2006 12:00:00 AM,12/31/2006 12:00:00 AM,OneTime,300
142,14688,88,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,12000
773,14688,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,9000
741,14689,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
931,14773,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,6000
742,14807,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
743,14808,92,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
744,14818,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
745,14819,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
746,14825,2,2/28/2012 12:00:00 AM,2/28/2012 12:00:00 AM,OneTime,1
747,14831,2,8/30/2012 12:00:00 AM,8/30/2012 12:00:00 AM,OneTime,1
40,14855,81,12/2/2007 12:00:00 AM,12/2/2012 12:00:00 AM,Monthly,1800
41,14855,88,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,3000
1017,14855,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,Monthly,6000
849,14860,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,4980
848,14862,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,3000
43,15021,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,4800
42,15021,81,8/1/2006 12:00:00 AM,8/1/2011 12:00:00 AM,Monthly,5800
782,15065,118,11/22/2015 12:00:00 AM,11/8/2020 12:00:00 AM,Weekly,1300
1015,15165,118,11/29/2015 12:00:00 AM,12/31/2020 12:00:00 AM,OneTime,1500
143,15193,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,9000
144,15193,92,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,9000
45,15207,2,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,3900
44,15207,81,4/30/2006 12:00:00 AM,4/24/2011 12:00:00 AM,Weekly,7800
145,15261,81,8/1/2006 12:00:00 AM,8/1/2011 12:00:00 AM,Monthly,12000
812,15296,118,3/1/2016 12:00:00 AM,2/28/2021 12:00:00 AM,Monthly,3900
874,15316,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,30000
149,15358,2,6/1/2010 12:00:00 AM,6/1/2015 12:00:00 AM,Monthly,3000
148,15358,81,6/15/2006 12:00:00 AM,6/15/2011 12:00:00 AM,Monthly,900
1167,15362,91,12/20/2016 12:00:00 AM,12/20/2017 12:00:00 AM,Monthly,300
831,15390,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,Monthly,15000
999,15418,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,Yearly,7500
46,15435,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,600
1075,15476,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,OneTime,2400
1088,15478,127,5/1/2016 12:00:00 AM,4/21/2019 12:00:00 AM,OneTime,800
150,15565,81,11/25/2007 12:00:00 AM,11/25/2012 12:00:00 AM,Monthly,1500
1128,15576,127,5/8/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Weekly,3900
151,15583,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,4200
152,15641,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,12000
153,15680,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,3000
7,15707,81,5/21/2006 12:00:00 AM,5/21/2011 12:00:00 AM,Monthly,4200
1038,15749,127,6/1/2016 12:00:00 AM,5/31/2019 12:00:00 AM,Monthly,9000
1142,15757,127,5/1/2016 12:00:00 AM,4/21/2019 12:00:00 AM,OneTime,20000
818,15783,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,4500
1064,15846,127,5/1/2016 12:00:00 AM,4/28/2019 12:00:00 AM,Monthly,10200
47,15880,81,4/23/2006 12:00:00 AM,4/17/2011 12:00:00 AM,Weekly,9620
1031,15954,91,8/9/2015 12:00:00 AM,12/27/2015 12:00:00 AM,Weekly,735
965,15974,118,11/15/2015 12:00:00 AM,11/1/2020 12:00:00 AM,OneTime,25000
155,15992,81,7/1/2006 12:00:00 AM,7/1/2011 12:00:00 AM,Monthly,3000
154,15992,90,5/5/2011 12:00:00 AM,5/5/2011 12:00:00 AM,OneTime,1
157,16017,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
159,16101,2,5/9/2010 12:00:00 AM,5/9/2015 12:00:00 AM,Monthly,6000
158,16101,81,5/1/2006 12:00:00 AM,5/1/2011 12:00:00 AM,Monthly,900
160,16101,81,5/14/2006 12:00:00 AM,7/8/2007 12:00:00 AM,Weekly,2400
892,16214,118,1/1/2016 12:00:00 AM,12/31/2020 12:00:00 AM,Monthly,3000
858,16245,118,12/1/2015 12:00:00 AM,11/30/2020 12:00:00 AM,Monthly,5000
869,16315,118,1/5/2016 12:00:00 AM,12/31/2020 12:00:00 AM,Monthly,3600
48,16380,81,4/30/2006 12:00:00 AM,4/30/2011 12:00:00 AM,Monthly,3000
161,16555,92,5/1/2010 12:00:00 AM,5/1/2015 12:00:00 AM,Monthly,20000
